Reporter Identifier	VALUE
Rv3861	9.231355
whiB6	8.690019
Rv3863	9.940942
Rv3864	10.332819
Rv3865	11.118924
Rv3866	10.6378765
Rv3867	11.669069
Rv3868	11.638223
Rv3869	11.709506
Rv3870	11.131308
Rv3871	11.618399
PE35	11.74652
PPE68	11.282615
esxB	13.075357
esxA	14.559354
Rv3876	10.795596
Rv3877	11.10981
Rv3878	10.288956
Rv3879c	10.674557
Rv3880c	11.409611
Rv3881c	11.224627
Rv3882c	10.075377
mycP1	10.481041
Rv3884c	10.205037
Rv3885c	10.311729
mycP2	9.448436
Rv3887c	10.18709
Rv3888c	9.881155
Rv3889c	10.462929
esxC	10.875581
esxD	9.773498
PPE69	9.071883
PE36	10.671893
Rv3894c	9.654734
Rv3895c	9.195038
Rv3896c	9.472855
Rv3897c	11.068629
Rv3898c	10.927275
Rv3899c	9.000586
Rv3900c	9.438372
Rv3901c	9.402198
Rv3902c	9.721533
Rv3903c	8.222027
esxE	9.067538
esxF	9.1296215
Rv3906c	9.399002
pcnA	10.39282
Rv3908	11.578203
Rv3909	9.737288
Rv3910	10.068264
sigM	9.47896
Rv3912	8.8870735
trxB2	10.12295
trxC	11.269794
Rv3915	11.510151
Rv3916c	10.661206
parB	10.529638
parA	10.34925
gid	11.167446
Rv3920c	12.611204
Rv3921c	12.728141
Rv3922c	13.0531225
rnpA	12.771269
rpmH	12.395602
TRM3	6.8458285
TRS31	6.998254
UBC8	6.7932577
CBP2	6.923349
RRP4	6.8719273
WSS1	6.8458285
JEM1	6.8161225
POL32	6.8719273
STE18	6.953
GAL80	6.602196
CDC54	6.679638
