Reporter Identifier	VALUE
Rv3861	9.077634
whiB6	8.193676
Rv3863	9.402816
Rv3864	11.206173
Rv3865	11.962852
Rv3866	11.349671
Rv3867	12.101106
Rv3868	11.586261
Rv3869	11.27816
Rv3870	11.210204
Rv3871	11.142698
PE35	11.633323
PPE68	11.314303
esxB	12.281998
esxA	13.387218
Rv3876	10.644239
Rv3877	11.184884
Rv3878	10.196317
Rv3879c	10.638619
Rv3880c	11.307864
Rv3881c	11.023305
Rv3882c	9.91994
mycP1	10.423029
Rv3884c	9.124877
Rv3885c	9.206804
mycP2	9.017986
Rv3887c	10.100649
Rv3888c	10.013117
Rv3889c	11.009619
esxC	12.034535
esxD	11.102051
PPE69	8.6528225
PE36	9.587932
Rv3894c	9.157866
Rv3895c	8.871061
Rv3896c	9.381648
Rv3897c	10.968677
Rv3898c	10.66527
Rv3899c	8.202194
Rv3900c	8.849879
Rv3901c	9.477791
Rv3902c	9.502592
Rv3903c	8.135083
esxE	9.094696
esxF	8.836024
Rv3906c	8.811263
pcnA	9.711158
Rv3908	10.24805
Rv3909	9.472855
Rv3910	9.756113
sigM	8.590417
Rv3912	9.19309
trxB2	10.806084
trxC	11.898725
Rv3915	11.140767
Rv3916c	10.834005
parB	10.763073
parA	10.0867405
gid	10.125203
Rv3920c	11.604516
Rv3921c	11.104755
Rv3922c	11.272123
rnpA	11.665735
rpmH	11.629548
TRM3	6.83355
TRS31	6.9061294
UBC8	6.8598657
CBP2	6.8078804
RRP4	6.8078804
WSS1	6.83355
JEM1	6.7846093
POL32	6.761567
STE18	6.9061294
GAL80	6.7356534
CDC54	6.83355
